"id","tags","pred"
"57590","money","pounds british way buy"
"57591","transportation switzerland basel","switzerland morning taxi airport"
"57592","schengen europe ireland","visa know need december"
"57593","india paperwork trekking permits himalayas","ki har doon trek"
"57594","visas indian-citizens road-trips brazil bolivia","brazil borders peru visa"
"57599","legal international-travel sea-travel ships antarctica","country antarctic antarctica yacht"
"57600","luggage tokyo nrt hnd storage","haneda narita japan airport"
"57602","transportation spain barcelona","morning barcelona taxi airport"
"57615","visas uk netherlands working-holiday","holiday netherlands uk visa"
"57618","luggage berlin","airport luggage berlin night"
"57622","hand-luggage ana","baggage laptop international domestic"
"57623","health","covered countries uk canada"
"57626","indonesia","travelling uk indonesia adaptor"
"57629","public-transport france paris disney","eurodisney want paris city"
"57630","tips-and-tricks insurance hiking drugs","hiking cover travel insurance"
"57631","air-travel usa tickets esta one-way","instead way banned th"
"57633","money paris payment-cards","paris card payments visa"
"57636","usa customs-and-immigration b1-b2-visas tourist-visas","visa officer travelling immigration"
"57639","air-travel","control airport transfer zurich"
"57640","dual-nationality","aus australian uk passport"
"57647","india cellphones","minutes india sim posts"
"57650","customs-and-immigration india","muscat carrying duty lcd"
"57663","air-travel","marked mumbai bag mean"
"57668","uk turkey overstaying","year months work visa"
"57670","air-travel","manchester number old flight"
"57673","visas canada netherlands refugees","refugee passport netherlands canada"
"57674","air-travel layovers cdg opening-hours","paris gaulle hours airport"
"57676","airports layovers paris cdg opening-hours","transit pm terminal airport"
"57680","driving driving-licenses uae","valid driving pakistan car"
"57683","road-trips vietnam motorcycles","motorbike mai chau hanoi"
"57691","bookings hostels hostelworld","like private room person"
"57693","air-travel luggage airports frontier-airlines","bags early check frontier"
"57696","public-transport airport-transfer buses paris bva","operating airport buses paris"
"57697","usa esta rationale","esta names application parent"
"57698","budget online-resources tips-and-tricks diving","usually dive prices scuba"
"57701","tickets airlines","lax pass sydney qf"
"57703","visas transit indian-citizens dubai transit-visas","layover indian citizen dubai"
"57705","japan kyushu","online kagoshima visit tea"
"57711","visas study long-stay-visas","visa long france italy"
"57715","visas uk visa-refusal standard-visitor-visa","criminal uk reapplying visa"
"57716","road-trips vietnam motorcycles","la son mai chau"
"57717","road-trips vietnam motorcycles","dien motorbike son la"
"57721","safety event-based-effects egypt","like pyramids cairo visit"
"57722","food-and-drink russia local-customs tipping romance","individually restaurant order russia"
"57725","us-visa-waiver-program","used continent waiver days"
"57727","visas customs-and-immigration russia belarus","days visa free russia"
"57729","road-trips ferries indonesia motorcycles bali","motorbike lombok indonesia amp"
"57730","public-transport taxis washington-dc","pretty taxi rosslyn station"
"57731","united-airlines sfo accessibility","passenger airport wheelchair pick"
"57735","transit airport-transfer iad dca","national iad dca washington"
"57741","uk legal hotels compensation","pool pre booked hotel"
"57744","airlines fees-and-charges spirit-airlines","flights flight fee airport"
"57747","customs-and-immigration canada","stuff bring duty canada"
"57749","canada weather-and-climate clothing winter","carnival winter weather gear"
"57750","multiple-entry standard-visitor-visa","clock visa spain uk"
"57753","money london exchange","london dollar bills exchange"
"57760","luggage qatar-airways","pay travelling kg extra"
"57763","copenhagen bikes","people bike copenhagen november"
"57767","accommodation","usually episodes suitable alzheimers"
"57770","money russia exchange","fee carry price money"
"57772","luggage seating aegean-airlines","baggage tickets aegean golight"
"57777","health thailand","trip vaccines try completely"
"57781","uk trains legal cancellations","rail countries apply rights"
"57783","air-travel","cheapest los angeles flight"
"57787","schengen uk-citizens eu long-term","non greece british eu"
"57791","electronic-items shopping cambodia taxes","prices low cambodia true"
"57792","passports dual-nationality","costa enter canadian passport"
"57800","air-travel usa","question data schedules flight"
"57803","safety south-africa johannesburg","going south white safe"
"57806","transit short-connection aep","customs aires flight time"
"57809","visas uk","bhc fast track refusal"
"57810","air-travel uk trains intermodal","ticket intermodal accesrail rail"
"57811","air-travel uk trains intermodal","ticket train flight intermodal"
"57813","air-travel canada identity-cards","good work license fly"
"57816","trains france","france power plug turning"
"57818","uk airport-security stn","stansted question gates security"
"57820","istanbul bikes","bike renting istanbul layover"
"57821","ontario","public park roads algonquin"
"57822","legal safety london walking road-signs","pedestrians road cross london"
"57823","bookings tips-and-tricks rome vatican-city","tourist vatican visit easter"
"57827","south-korea transit-visas vietnamese-citizens","visa need vietnamese montreal"
"57838","visas transit indian-citizens amsterdam","passport apply day amsterdam"
"57839","india china communication","access china internet india"
"57841","customs-and-immigration luggage india check-in export-certificate","amp in customs items"
"57845","visas uk thai-citizens applications","kong hong visa days"
"57848","public-transport boston","mbta charlieticket card charliecard"
"57849","residency marriages french-citizens sweden-citizens","stay national spouse france"
"57854","trains tokyo price train-stations","jr cost line station"
"57855","usa customs-and-immigration insurance","unable re cover large"
"57856","visa-refusal israel tourist-visas visa-free-entry","country stay tourist visa"
"57860","public-transport buses copenhagen zoos","bus copenhagen zoo catch"
"57861","air-travel luggage europe airlines eu","domestic flight luggage international"
"57863","tickets germany berlin","buy txl vbb ticket"
"57864","uk trains delays high-speed-rail","arrive delayed london eurostar"
"57867","customs-and-immigration india us-citizens pakistan","heard wanting india pakistan"
"57869","usa customs-and-immigration insurance","wants attack medical bills"
"57870","sightseeing religion saudi-arabia buddhism","arabia saudi temples buddhist"
"57872","visas","airport tokyo change visa"
"57876","airports abu-dhabi","airside available security terminal"
"57877","trains online-resources bookings sri-lanka","advance colombo ticket book"
"57879","air-travel ryanair missed-flights","ryanair miss return flight"
"57882","visas schengen delays","destination entry main visa"
"57885","usa canada us-visa-waiver-program tourist-visas french-citizens","visa time esta canada"
"57892","visas vietnam","extension vietnam month visa"
"57894","uk business-travel standard-visitor-visa","days stay uk visa"
"57901","visas transit finland helsinki hel","visa transit helsinki airport"
"57907","visas passports china","old visa china passport"
"57915","stockholm copenhagen cologne oslo scandinavia","travel travelling route cologne"
"57916","luggage jfk lga","airport flight jfk lga"
"57918","air-travel usa tickets vietnam taiwan","tickets vietnam taiwan trip"
"57919","visas canada","december canada visit need"
"57921","uk","permit visa uk want"
"57923","air-travel uk-citizens delays compensation air-india","day told given flight"
"57930","air-travel tickets bookings","itinerary identifying booking vs"
"57936","budget public-transport berlin","transport know options berlin"
"57938","air-travel customs-and-immigration luggage india air-india","check luggage protein powder"
