"id","tags","pred"
"62186","italy ferries croatia venice","venice rijeka"
"62188","passports","different names"
"62195","visas russian-citizens moscow jamaica","girlfriend moscow"
"62203","visas schengen uk indian-citizens","gae apply"
"62204","customs-and-immigration luggage ewr short-connection standby","newark nashville"
"62206","schengen stateless-persons","refugee stateless"
"62210","canada layovers new-zealand-citizens yvr taiwanese-citizens","taiwanese vancouver"
"62218","buses tips-and-tricks new-york-city greyhound","authority bus"
"62220","layovers paris filipino-citizens cdg","airport paris"
"62223","layovers amsterdam","layover amsterdam"
"62226","international-travel transit-visas","transit asylum"
"62232","money argentina","currency argentina"
"62236","azerbaijan disputed-territories armenia","togh karabakh"
"62240","passports legal paperwork","wants birth"
"62244","barcelona bcn","reserve barcelona"
"62245","france accommodation cdg","reserve cdg"
"62246","air-travel france cdg","nyc cdg"
"62254","air-travel paperwork","organize documents"
"62255","visas usa b1-b2-visas","ceremony visa"
"62258","car-rentals payment-cards portugal","credit car"
"62262","visas china bookings uk-citizens","reservation china"
"62264","visas customs-and-immigration canada","canada years"
"62265","russia officials military","oblast murmansk"
"62267","hotels terminology business-travel","business center"
"62274","air-travel safety security ukraine war-zones","tlv potential"
"62278","schengen accommodation multiple-entry czech-republic","czech hotel"
"62281","public-transport budget automobiles barcelona","car barcelona"
"62285","cdg bcn","cdg airport"
"62288","visas schengen uk indian-citizens","uk simultaneously"
"62291","luggage tips-and-tricks","socks agenda"
"62294","visas mexico german-citizens","german mexico"
"62298","visas schengen passports passport-stamps","romania italy"
"62303","italy rome short-connection fco","paris rome"
"62312","japan tokyo","tricking parkour"
"62316","transit-visas nepali-citizens korean-air","lncheon nepalese"
"62321","usa paperwork automobiles","documentation car"
"62322","air-travel loyalty-programs","pocket miles"
"62326","india culture mumbai","mumbai bollywood"
"62329","online-resources bookings payment-cards event-based-effects iran","iran sanctions"
"62334","paris taxis eurostar train-stations","gare nord"
"62342","europe mobile-operators","card sim"
"62343","customs-and-immigration esta us-visa-waiver-program","june march"
"62347","hotels colombia taxes","pay tax"
"62349","food-and-drink tips-and-tricks colombia local-cuisine","street food"
"62360","transit","airport amsterdam"
"62361","thailand beaches","ko samui"
"62363","visas transit tickets refunds travel-agents","flight expedia"
"62368","belgium identify-this brussels war-zones","identify building"
"62370","visas customs-and-immigration australia","process zealand"
"62371","air-travel flight-search-engines hidden-city-ticketing","barranquilla bogot"
"62373","online-resources tips-and-tricks camping campers","sites camp"
"62375","air-travel","newcastle tcx"
"62376","airport-transfer paris","cdg ory"
"62380","visas schengen macedonia","belgian macedonia"
"62385","visas uk indian-citizens","join tier"
"62388","air-travel seating","computer coach"
"62390","south-africa san-francisco chinese-citizens spouses","consulate sa"
"62393","air-travel bookings","arriving flights"
"62394","transit","airliners toulouse"
"62396","visas india","photo upload"
"62404","passports europe hotels","wish check"
"62405","switzerland hiking huts","hiking hut"
"62407","thailand etiquette","thailand greet"
"62411","visas visa-refusal","parking funds"
"62413","customs-and-immigration bangkok short-connection","rgn bkk"
"62416","london maps art","street art"
"62418","visas","uk days"
"62419","visas transit brazil nigerian-citizens","brazil ecuador"
"62420","air-travel low-cost-carriers freedom-of-movement","raynair low"
"62424","visas schengen india indian-citizens","transit germany"
"62426","doha","doha skypicker"
"62430","customs-and-immigration australia","declare tablets"
"62432","visas uk","uk wife"
"62433","dual-nationality","british pakistani"
"62441","visas uk hotels","uk staying"
"62443","customs-and-immigration terminology rationale cook-islands","islands cook"
"62447","visas taiwan chinese-citizens","china taiwan"
"62449","germany driving ferries denmark","drive ferry"
"62457","car-rentals nostalgia corsica","agencies corsica"
"62459","italy rome guides guidebooks","pocket version"
"62463","uk airports london","terminals heathrow"
"62464","trains tickets stn","stansted ticket"
"62468","air-travel airports international-travel money proof-of-funds","application promised"
"62470","visas passports australia dual-nationality australian-citizens","passport australian"
"62473","usa legal refunds missed-flights taxes","refund missed"
"62474","schengen netherlands tourist-visas working-holiday","tourist schengen"
"62476","visas transit dubai ukrainian-citizens","poland dubai"
"62479","visas uk","uk parents"
"62480","airbnb couchsurfing","host couchsurfing"
"62481","visas uk","non dependent"
"62483","luggage","duffel inches"
"62484","usa visa-refusal b1-b2-visas","mi sabbatical"
"62486","passports china paperwork hong-kong chinese-citizens","chinese mainland"
"62487","f1-visas","canada international"
"62488","visas schengen","th february"
"62489","visas uk transit india","airside delhi"
"62493","usa power","rated adapter"
"62494","alcohol ethiopia addis-ababa","fast tella"
"62503","visas passports","british azerbaijan"
"62504","legal japan hiking volcanoes kyushu","volcano caldera"
"62508","air-travel legal airport-security eu privacy","law eu"
"62509","visas schengen customs-and-immigration legal 90-180-visa-rules","mumbai amsterdam"
"62511","visas customs-and-immigration layovers uae dxb","dubai transit"
"62513","tickets amsterdam brussels klm thalys","brussels thalys"
"62517","southwest-airlines","southwest bird"
"62518","shopping alcohol morocco","morocco alcohol"
"62519","visas china","uk china"
"62520","air-travel airport-security hand-luggage shipping","possibilities item"
"62527","air-travel luggage legal airport-security check-in","blades envelope"
"62529","cellphones vietnam","att simcards"
"62534","uk money proof-provenance-of-funds","funds father"
"62536","visas australia business-travel","employer company"
"62540","public-transport tips-and-tricks cologne bonn","bonn cologne"
"62541","india transit-visas jamaica","jamaica bangalore"
"62543","india trekking mountains himalayas sikkim","trek lake"
"62545","visas usa customs-and-immigration esta uk-citizens","wks husband"
"62550","safety countries","countries strays"
"62553","public-transport london buses maps tfl","accurate route"
"62555","schengen residency identity-cards turkish-citizens lost-documents","residence poland"
"62559","air-travel uk hand-luggage","replica unarmed"
"62561","air-travel schengen airport-security security","paper security"
"62569","borders eu photography vantage-points","hertog baarle"
"62572","customs-and-immigration singapore denial-of-entry polish-citizens","th singapore"
"62574","visas money proof-provenance-of-funds","funds father"
"62578","hotels","speak spanish"
"62581","transit nigerian-citizens","york transiting"
"62587","etiquette airbnb","airbnb host"
"62588","health south-america zika","woman virus"
"62589","customs-and-immigration","arrival date"
"62591","usa passports us-citizens","headquarters rewrite"
"62595","visas visa-refusal","income tax"
"62607","weather-and-climate clothing budapest","march weather"
"62608","budget accommodation new-york-city","york view"
"62610","usa transit esta us-visa-waiver-program","traveler esta"
"62618","indian-citizens transit-visas zurich","visa zurich"
"62619","visas schengen netherlands","mar malta"
"62620","flight-search-engines","cheapness directness"
"62621","public-transport tickets fares malta tallinja-cards","tallinja personalised"
"62627","air-travel airlines turkey timezones","pakistan feb"
"62633","russia russian-citizens scams","girl realistic"
"62634","air-travel international-travel","class refunding"
"62638","air-travel airlines cancellations qatar-airways","philadelphia doha"
"62640","esta dual-nationality","surname indonesian"
"62643","automobiles venice","venice parking"
"62647","canada paperwork invitation-letter","scan letter"
"62648","argentina chile solo-travel volunteering","argentina charities"
"62651","london driving tolls","charge congestion"
"62653","visas customs-and-immigration japan filipino-citizens cruising","ship cruise"
"62657","visas usa","able valid"
"62664","legal safety driving south-africa","driving differences"
"62667","usa esta us-visa-waiver-program french-citizens","days mexico"
"62668","visas uk customs-and-immigration proof-of-funds","statement bank"
"62671","visas usa paperwork","conviction ago"
"62672","local-customs israel tipping etiquette","opinions hairdressers"
"62673","transit customs-and-immigration legal canada layovers","expelled canada"
"62676","airport-transfer london ryanair stn","bus ticket"
"62677","uk trains london hygiene train-stations","cross kings"
"62689","visas usa croatia-citizens","clue croatian"
"62691","visas uk visa-refusal russian-citizens","applicant sponsor"
"62693","trains sncf","mont michel"
"62695","visas air-travel us-citizens brazil check-in","flight brazil"
"62699","air-travel passports lost-documents","pass boarding"
"62701","visas airports dominican-citizens","transit lisbon"
"62706","visas uk ireland sri-lankan-citizens","permanent dublin"
"62707","weather-and-climate bicycles norway bergen","bike voss"
"62709","visas schengen france embassies","goat marsault"
